t (s);roll (deg);TL (%);TR (%)
181096728;-20.309998;31.57;48.42
181106708;-20.179993;31.84;48.15
181116700;-20.0;32.07;47.92
181126700;-19.770004;32.34;47.65
181136676;-19.479996;32.66;47.33
181146672;-19.14;32.96;47.03
181156680;-18.75;33.3;46.69
181166660;-18.300003;33.67;46.32
181176648;-17.809998;34.03;45.96
181186640;-17.289993;34.37;45.62
181196660;-16.729996;34.73;45.26
181206648;-16.119995;35.14;44.85
181216652;-15.4900055;35.51;44.48
181226636;-14.809998;35.94;44.05
181236616;-14.100006;36.37;43.62
181246620;-13.360001;36.76;43.23
181256616;-12.580002;37.22;42.77
181266620;-11.770004;37.69;42.3
181276600;-10.929993;38.14;41.85
181286580;-10.050003;38.65;41.34
181296584;-9.160004;39.06;40.93
181306564;-8.229996;39.58;40.41
181316564;-7.279999;40.05;39.94
181326536;-6.3200073;40.52;39.47
181336536;-5.3399963;40.98;39.01
181346520;-4.3399963;41.49;38.5
181356524;-3.3399963;41.9;38.09
181366540;-2.3399963;42.36;37.63
181376556;-1.3200073;42.83;37.16
181386504;-0.30000305;43.29;36.7
181396516;0.7200012;43.67;36.32
181406488;1.7299957;44.13;35.86
181416484;2.7599945;44.62;35.37
181426476;3.800003;45.06;34.93
181436456;4.800003;45.41;34.58
181446456;5.800003;45.8;34.19
181456448;6.779999;46.17;33.82
181466456;7.7599945;46.55;33.44
181476440;8.720001;46.93;33.06
181486440;9.660004;47.24;32.75
181496448;10.580002;47.58;32.41
181506420;11.460007;47.85;32.14
181516408;12.330002;48.16;31.83
181526420;13.160004;48.37;31.62
181536404;13.979996;48.69;31.3
181546392;14.7400055;48.85;31.14
181556392;15.4900055;49.09;30.9
181566364;16.199997;49.27;30.72
181576376;16.869995;49.44;30.55
181586376;17.5;49.56;30.43
181596356;18.089996;49.68;30.31
181606340;18.649994;49.82;30.17
181616336;19.149994;49.85;30.14
181626340;19.61;49.9;30.09
181636316;20.029999;49.93;30.06
181646324;20.399994;49.95;30.04
181656304;20.720001;49.88;30.11
181666300;20.979996;49.84;30.15
181676288;21.199997;49.77;30.22
181686292;21.369995;49.66;30.33
181696264;21.479996;49.56;30.43
181706264;21.550003;49.42;30.57
181716256;21.570007;49.24;30.75
181726232;21.529999;49.04;30.95
181736220;21.440002;48.85;31.14
181746220;21.289993;48.59;31.4
181756200;21.11;48.38;31.61
181766200;20.869995;48.11;31.88
181776196;20.580002;47.83;32.16
181786192;20.240005;47.49;32.5
181796184;19.850006;47.16;32.83
181806160;19.419998;46.86;33.13
181816160;18.949997;46.52;33.47
181826156;18.419998;46.08;33.91
181836156;17.86;45.76;34.23
181846140;17.259995;45.34;34.65
181856132;16.61;44.94;35.05
181866124;15.940002;44.57;35.42
181876136;15.2400055;44.14;35.85
181886128;14.4900055;43.69;36.3
181896100;13.720001;43.26;36.73
181906096;12.910004;42.83;37.16
181916100;12.080002;42.38;37.61
181926080;11.229996;41.94;38.05
181936080;10.350006;41.47;38.52
181946468;9.449997;41.14;38.85
181956072;8.5099945;40.38;39.61
181966056;7.5599976;40.05;39.94
181976040;6.5899963;39.57;40.42
181986036;5.6100006;39.13;40.86
181996016;4.619995;38.66;41.33
182006016;3.619995;38.22;41.77
182015996;2.600006;37.67;42.32
182026008;1.5800018;37.3;42.69
182036004;0.5700073;36.85;43.14
182045992;-0.44999695;36.4;43.59
182055976;-1.4600067;36.0;43.99
182065960;-2.4799957;35.53;44.46
182075952;-3.5;35.12;44.87
182085960;-4.4900055;34.77;45.22
182095952;-5.4600067;34.42;45.57
182105936;-6.4100037;34.09;45.9
182115948;-7.3399963;33.75;46.24
182125932;-8.279999;33.36;46.63
182135912;-9.190002;33.03;46.96
182145916;-10.080002;32.73;47.26
182155916;-10.940002;32.44;47.55
182166316;-11.770004;32.33;47.66
182175876;-12.580002;31.81;48.18
182185880;-13.369995;31.66;48.33
182195880;-14.119995;31.48;48.51
182205872;-14.809998;31.34;48.65
182215852;-15.479996;31.18;48.81
182225848;-16.11;31.03;48.96
182235844;-16.679993;30.95;49.04
182245828;-17.229996;30.83;49.16
182255808;-17.720001;30.79;49.2
182265796;-18.160004;30.78;49.21
182275792;-18.559998;30.74;49.25
182285808;-18.910004;30.76;49.23
182295800;-19.220001;30.78;49.21
182305776;-19.479996;30.82;49.17
182315776;-19.669998;30.94;49.05
182325760;-19.820007;31.05;48.94
182335768;-19.910004;31.22;48.77
182345748;-19.949997;31.35;48.64
182355756;-19.929993;31.54;48.45
182365756;-19.869995;31.74;48.25
182375740;-19.759995;31.94;48.05
182385716;-19.589996;32.19;47.8
182395704;-19.369995;32.46;47.53
182405696;-19.11;32.72;47.27
182415688;-18.800003;33.03;46.96
182425680;-18.440002;33.31;46.68
182435692;-18.029999;33.67;46.32
182445676;-17.570007;34.03;45.96
182455656;-17.080002;34.37;45.62
182465652;-16.539993;34.72;45.27
182475664;-15.960007;35.12;44.87
182485652;-15.350006;35.49;44.5
182495648;-14.699997;35.9;44.09
182505624;-14.0099945;36.33;43.66
182515636;-13.289993;36.73;43.26
182525620;-12.520004;37.22;42.77
182535636;-11.729996;37.63;42.36
182545612;-10.910004;38.06;41.93
182555600;-10.070007;38.53;41.46
182565596;-9.190002;38.99;41.0
182575596;-8.320007;39.37;40.62
182585584;-7.4100037;39.86;40.13
182595572;-6.4900055;40.32;39.67
182605556;-5.5399933;40.79;39.2
182615556;-4.580002;41.25;38.74
182625560;-3.619995;41.67;38.32
182635548;-2.630005;42.18;37.81
182645528;-1.6399994;42.59;37.4
182655548;-0.66000366;42.99;37.0
182665544;0.32000732;43.41;36.58
182675520;1.3099976;43.85;36.14
182685492;2.300003;44.28;35.71
182695488;3.2799988;44.67;35.32
182705488;4.2400055;45.0;34.99
182715456;5.2100067;45.46;34.53
182725460;6.1600037;45.81;34.18
182735456;7.0899963;46.14;33.85
182745456;8.0099945;46.46;33.53
182755452;8.889999;46.73;33.26
182765440;9.7599945;47.06;32.93
182775448;10.610001;47.35;32.64
182785420;11.440002;47.64;32.35
182795400;12.229996;47.87;32.12
182805400;12.979996;48.05;31.94
182815396;13.710007;48.28;31.71
182825420;14.419998;48.48;31.51
182835400;15.070007;48.63;31.36
182845372;15.699997;48.77;31.22
182855368;16.289993;48.93;31.06
182865368;16.830002;49.0;30.99
182875360;17.339996;49.07;30.92
182885344;17.800003;49.15;30.84
182895340;18.240005;49.24;30.75
182905324;18.630005;49.23;30.76
182915308;18.970001;49.22;30.77
182925332;19.270004;49.23;30.76
182935320;19.529999;49.19;30.8
182945312;19.729996;49.1;30.89
182955676;19.899994;49.03;30.96
182965272;20.020004;48.94;31.05
182975264;20.080002;48.78;31.21
182985268;20.11;48.65;31.34
182995256;20.080002;48.47;31.52
183005240;20.009995;48.29;31.7
183015220;19.89;48.1;31.89
183025220;19.729996;47.87;32.12
183035608;19.509995;47.63;32.36
183045200;19.259995;47.35;32.64
183055200;18.960007;47.08;32.91
183065184;18.630005;46.84;33.15
183075184;18.240005;46.49;33.5
183085172;17.820007;46.19;33.8
183095164;17.369995;45.91;34.08
183105156;16.880005;45.56;34.43
183115164;16.350006;45.21;34.78
183125152;15.779999;44.83;35.16
183135136;15.190002;44.5;35.49
183145128;14.550003;44.07;35.92
183155124;13.869995;43.67;36.32
183165108;13.190002;43.32;36.67
183175096;12.449997;42.85;37.14
183185100;11.699997;42.51;37.48
183195124;10.960007;42.19;37.8
183205096;10.160004;41.69;38.3
183215096;9.350006;41.28;38.71
183225088;8.539993;40.93;39.06
183235080;7.7100067;40.51;39.48
183245052;6.869995;40.12;39.87
183255060;6.0099945;39.71;40.28
183265024;5.149994;39.32;40.67
183275040;4.279999;38.92;41.07
183285020;3.399994;38.5;41.49
183295008;2.5200043;38.15;41.84
183305024;1.6399994;37.76;42.23
183315028;0.7700043;37.42;42.57
183325008;-0.11000061;37.02;42.97
183334980;-0.9700012;36.7;43.29
183344984;-1.8300018;36.36;43.63
183354988;-2.6699982;36.07;43.92
183364956;-3.5099945;35.69;44.3
183374940;-4.330002;35.41;44.58
183384944;-5.1399994;35.1;44.89
183394952;-5.9299927;34.82;45.17
183404944;-6.720001;34.51;45.48
183414928;-7.470001;34.3;45.69
183424924;-8.199997;34.04;45.95
183434908;-8.919998;33.81;46.18
183444924;-9.589996;33.66;46.33
183454888;-10.2400055;33.47;46.52
183464880;-10.860001;33.29;46.7
183474888;-11.449997;33.14;46.85
183484880;-12.020004;32.98;47.01
183494864;-12.539993;32.9;47.09
183504856;-13.039993;32.75;47.24
183514836;-13.5099945;32.66;47.33
183524860;-13.949997;32.6;47.39
183534832;-14.350006;32.54;47.45
183544828;-14.710007;32.52;47.47
183554828;-15.020004;32.54;47.45
183564804;-15.289993;32.56;47.43
183574812;-15.529999;32.58;47.41
183584796;-15.720001;32.66;47.33
183594788;-15.860001;32.76;47.23
183604796;-15.970001;32.83;47.16
183614788;-16.020004;32.97;47.02
183624772;-16.050003;33.08;46.91
183634760;-16.020004;33.26;46.73
183644748;-15.949997;33.42;46.57
183654752;-15.830002;33.64;46.35
183664724;-15.669998;33.84;46.15
183674724;-15.479996;34.04;45.95
183684724;-15.25;34.27;45.72
183694708;-14.979996;34.5;45.49
183704688;-14.669998;34.75;45.24
183714680;-14.330002;35.04;44.95
183724680;-13.949997;35.32;44.67
183734680;-13.529999;35.59;44.4
183744660;-13.089996;35.91;44.08
183754676;-12.600006;36.23;43.76
183764672;-12.100006;36.52;43.47
183774668;-11.550003;36.9;43.09
183784632;-10.979996;37.23;42.76
183794636;-10.369995;37.58;42.41
183804616;-9.7400055;37.95;42.04
183814616;-9.089996;38.29;41.7
183824612;-8.419998;38.66;41.33
183834620;-7.7100067;39.06;40.93
183844608;-6.9900055;39.41;40.58
183854612;-6.25;39.79;40.2
183864568;-5.5;40.17;39.82
183874568;-4.720001;40.57;39.42
183884552;-3.9400024;40.91;39.08
183894556;-3.149994;41.29;38.7
183904548;-2.350006;41.66;38.33
183914552;-1.5399933;42.05;37.94
183924560;-0.7100067;42.45;37.54
183934544;0.13000488;42.85;37.14
183944544;0.9600067;43.17;36.82
183954520;1.7799988;43.52;36.47
183964508;2.6100006;43.89;36.1
183974484;3.4400024;44.22;35.77
183984884;4.2700043;44.5;35.49
183994480;5.080002;44.98;35.01
184004456;5.8899994;45.2;34.79
184014456;6.6799927;45.5;34.49
184024468;7.4600067;45.78;34.21
184034448;8.229996;46.07;33.92
184044444;8.979996;46.33;33.66
184054440;9.710007;46.58;33.41
184064444;10.419998;46.81;33.18
184074416;11.100006;47.02;32.97
184084408;11.7599945;47.21;32.78
184094396;12.399994;47.4;32.59
184104392;13.0099945;47.58;32.41
184114376;13.580002;47.72;32.27
184124376;14.139999;47.87;32.12
184134380;14.660004;47.99;32.0
184144368;15.139999;48.07;31.92
184154368;15.600006;48.17;31.82
184164360;16.020004;48.23;31.76
184174348;16.399994;48.28;31.71
184184356;16.75;48.29;31.7
184194336;17.059998;48.32;31.67
184204332;17.330002;48.29;31.7
184214316;17.559998;48.26;31.73
184224316;17.740005;48.17;31.82
184234300;17.89;48.14;31.85
184244676;18.0;48.03;31.96
184254304;18.070007;47.95;32.04
184264300;18.11;47.83;32.16
184274268;18.089996;47.65;32.34
184284252;18.029999;47.5;32.49
184294240;17.940002;47.34;32.65
184304240;17.800003;47.15;32.84
184314220;17.630005;46.94;33.05
184324212;17.410004;46.69;33.3
184334208;17.149994;46.46;33.53
184344200;16.86;46.2;33.79
184354196;16.529999;45.95;34.04
184364184;16.160004;45.66;34.33
184374168;15.7400055;45.33;34.66
184384164;15.300003;45.06;34.93
184394164;14.839996;44.76;35.23
184404172;14.339996;44.46;35.53
184414144;13.800003;44.08;35.91
184424128;13.229996;43.75;36.24
184434136;12.639999;43.41;36.58
184444120;12.0099945;43.01;36.98
184454120;11.350006;42.67;37.32
184464116;10.679993;42.3;37.69
184474116;9.970001;41.9;38.09
184484104;9.25;41.52;38.47
184494092;8.5;41.15;38.84
184504088;7.75;40.81;39.18
184514072;6.9799957;40.38;39.61
184524068;6.199997;40.06;39.93
184534036;5.399994;39.64;40.35
184544036;4.5899963;39.24;40.75
184554040;3.7700043;38.89;41.1
184564040;2.949997;38.5;41.49
184574012;2.119995;38.15;41.84
184584044;1.2799988;37.74;42.25
184594024;0.44999695;37.4;42.59
184604012;-0.3899994;37.05;42.94
184613996;-1.2200012;36.69;43.3
184623992;-2.0299988;36.43;43.56
184633968;-2.8399963;36.07;43.92
184643952;-3.649994;35.74;44.25
184653968;-4.4600067;35.4;44.59
184663944;-5.2599945;35.1;44.89
184673936;-6.029999;34.83;45.16
184683924;-6.7899933;34.56;45.43
184693956;-7.529999;34.33;45.66
184703928;-8.25;34.08;45.91
184713916;-8.940002;33.89;46.1
184723912;-9.589996;33.74;46.25
184733896;-10.220001;33.51;46.48
184743908;-10.850006;33.28;46.71
184753892;-11.449997;33.11;46.88
184763888;-12.020004;32.98;47.01
184773872;-12.570007;32.8;47.19
184783868;-13.080002;32.7;47.29
184793860;-13.559998;32.62;47.37
184803868;-14.0;32.55;47.44
184814244;-14.419998;32.48;47.51
184823844;-14.800003;32.37;47.62
184833828;-15.139999;32.41;47.58
184843824;-15.429993;32.42;47.57
184853824;-15.699997;32.42;47.57
184863808;-15.919998;32.47;47.52
184873804;-16.11;32.5;47.49
184883788;-16.25;32.58;47.41
184893776;-16.350006;32.71;47.28
184903788;-16.399994;32.82;47.17
184913772;-16.410004;32.97;47.02
184923760;-16.369995;33.12;46.87
184933744;-16.289993;33.31;46.68
184943724;-16.179993;33.47;46.52
184953736;-16.020004;33.69;46.3
184963720;-15.830002;33.88;46.11
184973708;-15.600006;34.1;45.89
184983692;-15.330002;34.35;45.64
184993688;-15.029999;34.61;45.38
185003692;-14.679993;34.87;45.12
185013676;-14.309998;35.15;44.84
185023672;-13.899994;35.43;44.56
185033680;-13.460007;35.7;44.29
185043664;-12.9900055;36.04;43.95
185053672;-12.5;36.3;43.69
185063664;-11.970001;36.66;43.33
185073632;-11.410004;37.0;42.99
185083636;-10.830002;37.3;42.69
185093624;-10.229996;37.65;42.34
185103616;-9.589996;38.05;41.94
185113612;-8.929993;38.37;41.62
185123600;-8.25;38.75;41.24
185133600;-7.5399933;39.13;40.86
185143580;-6.830002;39.48;40.51
185153572;-6.080002;39.89;40.1
185163580;-5.3399963;40.18;39.81
185173572;-4.580002;40.57;39.42
185183556;-3.8099976;40.95;39.04
185193532;-3.0299988;41.3;38.69
185203544;-2.25;41.63;38.36
185213548;-1.4600067;42.01;37.98
185223544;-0.66000366;42.4;37.59
185233520;0.1499939;42.75;37.24
185243512;0.94999695;43.08;36.91
185253512;1.75;43.43;36.56
185263508;2.550003;43.76;36.23
185273484;3.350006;44.09;35.9
185283484;4.130005;44.36;35.63
185293460;4.9100037;44.7;35.29
185303460;5.6799927;44.98;35.01
185313444;6.4299927;45.26;34.73
185323452;7.1799927;45.56;34.43
185333464;7.919998;45.81;34.18
185343468;8.630005;46.07;33.92
185353448;9.330002;46.3;33.69
185363424;10.0099945;46.55;33.44
185373428;10.669998;46.74;33.25
185383408;11.309998;46.95;33.04
185393404;11.910004;47.11;32.88
185403384;12.5099945;47.32;32.67
185413376;13.070007;47.45;32.54
185423372;13.600006;47.56;32.43
185433376;14.100006;47.67;32.32
185443360;14.559998;47.77;32.22
185453352;15.0099945;47.89;32.1
185463360;15.410004;47.93;32.06
185473364;15.800003;48.01;31.98
185483352;16.14;48.04;31.95
185493348;16.449997;48.05;31.94
185503344;16.720001;48.03;31.96
185513328;16.960007;48.04;31.95
185523316;17.160004;47.99;32.0
185533312;17.330002;47.94;32.05
185543300;17.460007;47.88;32.11
185553296;17.550003;47.79;32.2
185563280;17.61;47.69;32.3
185573276;17.619995;47.56;32.43
185583252;17.589996;47.41;32.58
185593244;17.520004;47.23;32.76
185603216;17.419998;47.08;32.91
185613232;17.279999;46.91;33.08
185623204;17.089996;46.66;33.33
185633200;16.86;46.42;33.57
185643188;16.61;46.23;33.76
185653180;16.309998;45.95;34.04
185663164;15.970001;45.68;34.31
185673172;15.600006;45.44;34.55
185683156;15.199997;45.12;34.87
185693152;14.7599945;44.83;35.16
185703140;14.289993;44.54;35.45
185713140;13.789993;44.2;35.79
185723120;13.25;43.85;36.14
185733112;12.690002;43.54;36.45
185743108;12.089996;43.18;36.81
185753104;11.470001;42.81;37.18
185763096;10.820007;42.46;37.53
185773088;10.160004;42.12;37.87
185783088;9.470001;41.73;38.26
185793092;8.770004;41.4;38.59
185803084;8.039993;41.0;38.99
185813060;7.3099976;40.67;39.32
185823056;6.550003;40.27;39.72
185833048;5.779999;39.9;40.09
185843040;5.0;39.54;40.45
185853016;4.2100067;39.14;40.85
185863012;3.4100037;38.78;41.21
185873008;2.5800018;38.31;41.68
185883004;1.75;37.97;42.02
185893012;0.91999817;37.65;42.34
185902996;0.11000061;37.32;42.67
185912992;-0.7200012;36.94;43.05
185922968;-1.5399933;36.61;43.38
185932960;-2.350006;36.3;43.69
185942940;-3.1600037;35.94;44.05
185952940;-3.9600067;35.62;44.37
185962944;-4.7400055;35.37;44.62
185972920;-5.5099945;35.07;44.92
185982924;-6.2599945;34.83;45.16
185992924;-7.0200043;34.47;45.52
186002920;-7.7599945;34.22;45.77
186012900;-8.470001;34.0;45.99
186022900;-9.160004;33.8;46.19
186032896;-9.820007;33.6;46.39
186042876;-10.460007;33.39;46.6
186052880;-11.070007;33.24;46.75
186062884;-11.649994;33.11;46.88
186072864;-12.199997;32.96;47.03
186082860;-12.710007;32.87;47.12
186092844;-13.199997;32.75;47.24
186102824;-13.649994;32.67;47.32
186112844;-14.070007;32.57;47.42
186122840;-14.449997;32.59;47.4
186132824;-14.779999;32.57;47.42
186142812;-15.100006;32.5;47.49
186152800;-15.369995;32.55;47.44
186162800;-15.600006;32.56;47.43
186172764;-15.800003;32.58;47.41
186182772;-15.960007;32.66;47.33
186192776;-16.070007;32.77;47.22
186202788;-16.149994;32.84;47.15
186212776;-16.199997;32.94;47.05
186222740;-16.190002;33.1;46.89
186232744;-16.160004;33.22;46.77
186242732;-16.089996;33.36;46.63
186252724;-15.970001;33.58;46.41
186262704;-15.820007;33.75;46.24
186272700;-15.619995;33.98;46.01
186282680;-15.380005;34.24;45.75
186292684;-15.110001;34.47;45.52
186302672;-14.789993;34.73;45.26
186312668;-14.440002;35.02;44.97
186322672;-14.050003;35.3;44.69
186332660;-13.630005;35.59;44.4
186342644;-13.160004;35.93;44.06
186352636;-12.679993;36.19;43.8
186362632;-12.160004;36.54;43.45
186372632;-11.610001;36.89;43.1
186382612;-11.039993;37.2;42.79
186392608;-10.429993;37.56;42.43
186402592;-9.809998;37.88;42.11
186412608;-9.169998;38.23;41.76
186422588;-8.5;38.61;41.38
186432584;-7.8099976;38.96;41.03
186442576;-7.100006;39.32;40.67
186452572;-6.369995;39.73;40.26
186462556;-5.619995;40.1;39.89
186472552;-4.8600006;40.46;39.53
186482540;-4.080002;40.85;39.14
186492552;-3.300003;41.19;38.8
186502540;-2.5099945;41.56;38.43
186512532;-1.7100067;41.95;38.04
186522528;-0.8999939;42.29;37.7
186532516;-0.1000061;42.63;37.36
186542516;0.69999695;42.96;37.03
186552496;1.5099945;43.37;36.62
186562500;2.3200073;43.69;36.3
186572472;3.130005;44.01;35.98
186582472;3.9100037;44.29;35.7
186592452;4.6799927;44.55;35.44
186602460;5.4400024;44.87;35.12
186612444;6.199997;45.18;34.81
186622436;6.949997;45.45;34.54
186632428;7.6799927;45.71;34.28
186642428;8.389999;45.96;34.03
186652416;9.080002;46.17;33.82
186662416;9.75;46.39;33.6
186672396;10.410004;46.62;33.37
186682396;11.039993;46.82;33.17
186692376;11.649994;47.0;32.99
186702376;12.220001;47.12;32.87
186712372;12.770004;47.29;32.7
186722344;13.289993;47.39;32.6
186732732;13.779999;47.47;32.52
186742364;14.25;47.67;32.32
186752344;14.669998;47.66;32.33
186762344;15.059998;47.72;32.27
186772344;15.419998;47.79;32.2
186782332;15.7400055;47.79;32.2
186792312;16.029999;47.78;32.21
186802316;16.279999;47.78;32.21
186812288;16.490005;47.76;32.23
186822292;16.679993;47.71;32.28
186832276;16.800003;47.6;32.39
186842284;16.89;47.51;32.48
186852280;16.949997;47.41;32.58
186862264;16.970001;47.3;32.69
186872256;16.949997;47.16;32.83
186882228;16.899994;47.03;32.96
186892224;16.800003;46.86;33.13
186902196;16.660004;46.63;33.36
186912204;16.5;46.49;33.5
186922188;16.289993;46.25;33.74
186932188;16.039993;46.02;33.97
186942172;15.7599945;45.79;34.2
186952172;15.449997;45.56;34.43
186962160;15.100006;45.27;34.72
186972144;14.720001;45.01;34.98
186982156;14.309998;44.74;35.25
186992144;13.869995;44.44;35.55
187002124;13.410004;44.18;35.81
187012124;12.919998;43.89;36.1
187022116;12.399994;43.55;36.44
187032112;11.869995;43.27;36.72
187042112;11.300003;42.92;37.07
187052084;10.710007;42.6;37.39
187062092;10.100006;42.27;37.72
187072088;9.449997;41.89;38.1
187082084;8.800003;41.56;38.43
187092068;8.119995;41.22;38.77
187102072;7.4400024;40.88;39.11
187112052;6.7400055;40.55;39.44
187122056;6.029999;40.19;39.8
187132036;5.3099976;39.85;40.14
187142008;4.5899963;39.56;40.43
187152016;3.869995;39.27;40.72
187162016;3.130005;38.87;41.12
187172000;2.399994;38.57;41.42
187182004;1.6699982;38.26;41.73
187191996;0.9299927;37.96;42.03
187201972;0.19999695;37.65;42.34
187211980;-0.5200043;37.36;42.63
187221956;-1.25;37.04;42.95
187231976;-1.949997;36.82;43.17
187241952;-2.6399994;36.56;43.43
187251936;-3.3300018;36.29;43.7
187261936;-4.0;36.05;43.94
187271928;-4.669998;35.76;44.23
187281920;-5.3200073;35.55;44.44
187291904;-5.970001;35.31;44.68
187301908;-6.600006;35.09;44.9
187311892;-7.199997;34.91;45.08
187321896;-7.779999;34.73;45.26
187331880;-8.330002;34.62;45.37
187341896;-8.860001;34.45;45.54
187351872;-9.369995;34.3;45.69
187361856;-9.850006;34.2;45.79
187371848;-10.300003;34.08;45.91
187381844;-10.7400055;33.94;46.05
187391860;-11.160004;33.87;46.12
187401852;-11.539993;33.8;46.19
187411836;-11.889999;33.76;46.23
187421824;-12.210007;33.7;46.29
187431804;-12.5;33.71;46.28
187441800;-12.7400055;33.74;46.25
187451796;-12.960007;33.74;46.25
187461784;-13.139999;33.78;46.21
187471784;-13.289993;33.82;46.17
187481772;-13.410004;33.88;46.11
187491764;-13.4900055;33.97;46.02
187501748;-13.539993;34.06;45.93
187511744;-13.550003;34.18;45.81
187521748;-13.529999;34.31;45.68
187531752;-13.460007;34.48;45.51
187541724;-13.360001;34.64;45.35
187551700;-13.220001;34.8;45.19
187561704;-13.059998;34.97;45.02
187571696;-12.850006;35.21;44.78
187581676;-12.610001;35.43;44.56
187591684;-12.330002;35.65;44.34
187601672;-12.029999;35.87;44.12
187611664;-11.699997;36.12;43.87
187621648;-11.330002;36.39;43.6
187631644;-10.929993;36.66;43.33
187641632;-10.5099945;36.9;43.09
187651628;-10.070007;37.18;42.81
187661640;-9.610001;37.42;42.57
187671624;-9.110001;37.79;42.2
187681620;-8.600006;38.02;41.97
187691604;-8.070007;38.32;41.67
187701584;-7.5099945;38.66;41.33
187711576;-6.9299927;38.97;41.02
187721580;-6.3399963;39.27;40.72
187731596;-5.7299957;39.6;40.39
187741552;-5.0899963;39.96;40.03
187751540;-4.4299927;40.3;39.69
187761540;-3.7799988;40.58;39.41
187771540;-3.1100006;40.89;39.1
187781544;-2.4400024;41.19;38.8
187791528;-1.75;41.55;38.44
187801536;-1.0599976;41.84;38.15
187811512;-0.3600006;42.17;37.82
187821520;0.33000183;42.46;37.53
187831528;1.0399933;42.8;37.19
187841480;1.75;43.11;36.88
187851472;2.449997;43.39;36.6
187861472;3.149994;43.68;36.31
187871456;3.8300018;43.91;36.08
187881448;4.5200043;44.21;35.78
187891440;5.199997;44.49;35.5
187901428;5.869995;44.74;35.25
187911432;6.5399933;45.02;34.97
187921432;7.1900024;45.23;34.76
187931428;7.8200073;45.43;34.56
187941420;8.449997;45.69;34.3
187951404;9.050003;45.87;34.12
187961400;9.630005;46.06;33.93
187971400;10.199997;46.24;33.75
187981404;10.75;46.41;33.58
187991372;11.2599945;46.52;33.47
188001364;11.779999;46.74;33.25
188011348;12.2599945;46.83;33.16
188021352;12.710007;46.91;33.08
188031328;13.130005;47.02;32.97
188041320;13.529999;47.11;32.88
188051316;13.899994;47.16;32.83
188061324;14.2400055;47.19;32.8
188071332;14.550003;47.24;32.75
188081316;14.820007;47.24;32.75
188091296;15.070007;47.27;32.72
188101280;15.289993;47.25;32.74
188111284;15.479996;47.23;32.76
188121284;15.630005;47.15;32.84
188131276;15.7400055;47.09;32.9
188141276;15.820007;47.0;32.99
188151268;15.860001;46.91;33.08
188161252;15.869995;46.8;33.19
188171236;15.839996;46.65;33.34
188181212;15.779999;46.52;33.47
188191220;15.679993;46.36;33.63
188201192;15.550003;46.19;33.8
188211196;15.389999;46.04;33.95
188221192;15.199997;45.85;34.14
188231176;14.970001;45.64;34.35
188241164;14.720001;45.43;34.56
188251172;14.440002;45.23;34.76
188261160;14.130005;45.0;34.99
188271156;13.789993;44.73;35.26
188281148;13.419998;44.48;35.51
188291132;13.0099945;44.2;35.79
188301132;12.589996;43.97;36.02
188311124;12.149994;43.72;36.27
188321112;11.690002;43.42;36.57
188331104;11.199997;43.14;36.85
188341092;10.690002;42.85;37.14
188351096;10.160004;42.57;37.42
188361076;9.600006;42.21;37.78
188371068;9.020004;41.91;38.08
188381072;8.429993;41.64;38.35
188391048;7.8200073;41.31;38.68
188401052;7.199997;40.99;39.0
188411024;6.5599976;40.67;39.32
188421036;5.919998;40.4;39.59
188431008;5.279999;40.09;39.9
188441020;4.619995;39.77;40.22
188451008;3.9400024;39.43;40.56
188460988;3.2700043;39.17;40.82
188470988;2.6100006;38.89;41.1
188480992;1.9400024;38.59;41.4
188490976;1.2599945;38.27;41.72
188500972;0.58000183;38.0;41.99
188510968;-0.08000183;37.76;42.23
188520968;-0.7299957;37.51;42.48
188530956;-1.3800049;37.25;42.74
188540924;-2.0200043;37.0;42.99
188550920;-2.649994;36.76;43.23
188560912;-3.2899933;36.47;43.52
188570892;-3.899994;36.29;43.7
188580908;-4.5;36.09;43.9
188590912;-5.080002;35.89;44.1
188600884;-5.6399994;35.73;44.26
188610872;-6.1900024;35.51;44.48
188620872;-6.7299957;35.33;44.66
188630876;-7.2400055;35.2;44.79
188640884;-7.7400055;35.03;44.96
188650856;-8.220001;34.89;45.1
188661244;-8.679993;34.82;45.17
188670832;-9.100006;34.64;45.35
188680852;-9.5;34.62;45.37
188690836;-9.869995;34.54;45.45
188700828;-10.210007;34.51;45.48
188710800;-10.529999;34.45;45.54
188720796;-10.820007;34.42;45.57
188730796;-11.080002;34.38;45.61
188740788;-11.320007;34.38;45.61
188751196;-11.520004;34.43;45.56
188760800;-11.690002;34.42;45.57
188770776;-11.830002;34.48;45.51
188780752;-11.940002;34.54;45.45
188790752;-12.020004;34.62;45.37
188800764;-12.059998;34.72;45.27
188810752;-12.070007;34.81;45.18
188820748;-12.039993;34.98;45.01
188830740;-11.979996;35.08;44.91
188840724;-11.880005;35.24;44.75
188850700;-11.7599945;35.39;44.6
188860680;-11.610001;35.56;44.43
188870684;-11.419998;35.75;44.24
188880672;-11.210007;35.9;44.09
188890672;-10.960007;36.16;43.83
188900648;-10.679993;36.37;43.62
188910648;-10.369995;36.61;43.38
188920648;-10.039993;36.82;43.17
188930632;-9.679993;37.07;42.92
188940628;-9.289993;37.32;42.67
188950640;-8.880005;37.56;42.43
188960612;-8.449997;37.84;42.15
188970616;-8.0;38.08;41.91
188980596;-7.529999;38.36;41.63
188990584;-7.029999;38.66;41.33
