t (s);roll (deg);TL (%);TR (%)
219336984;11.529999;41.89;38.1
219346988;10.589996;41.42;38.57
219356968;9.619995;40.9;39.09
219366968;8.630005;40.4;39.59
219376972;7.619995;39.92;40.07
219386944;6.5899963;39.39;40.6
219396940;5.550003;38.9;41.09
219406940;4.4900055;38.42;41.57
219416904;3.4299927;37.9;42.09
219426908;2.350006;37.42;42.57
219436912;1.2700043;36.93;43.06
219446892;0.19000244;36.48;43.51
219456908;-0.8999939;35.98;44.01
219466876;-1.9700012;35.58;44.41
219476864;-3.050003;35.07;44.92
219486860;-4.1100006;34.7;45.29
219496852;-5.1900024;34.18;45.81
219507236;-6.2299957;33.95;46.04
219516848;-7.2599945;33.3;46.69
219526836;-8.279999;33.05;46.94
219536848;-9.289993;32.64;47.35
219546808;-10.270004;32.32;47.67
219556820;-11.210007;32.04;47.95
219566824;-12.110001;31.76;48.23
219576824;-13.0099945;31.42;48.57
219586792;-13.880005;31.1;48.89
219596788;-14.710007;30.9;49.09
219606776;-15.5;30.72;49.27
219616776;-16.270004;30.45;49.54
219626752;-16.990005;30.26;49.73
219636744;-17.669998;30.15;49.84
219646728;-18.309998;29.97;50.02
219656728;-18.899994;29.92;50.07
219666704;-19.429993;29.84;50.15
219676716;-19.940002;29.75;50.24
219686720;-20.380005;29.76;50.23
219696716;-20.770004;29.75;50.24
219706696;-21.119995;29.74;50.25
219716688;-21.419998;29.81;50.18
219726684;-21.669998;29.83;50.16
219736692;-21.880005;29.91;50.08
219746656;-22.020004;30.04;49.95
219756668;-22.119995;30.17;49.82
219766652;-22.149994;30.37;49.62
219776640;-22.14;30.53;49.46
219786656;-22.050003;30.78;49.21
219796624;-21.929993;30.99;49.0
219806612;-21.740005;31.27;48.72
219816600;-21.5;31.55;48.44
219826604;-21.220001;31.83;48.16
219836576;-20.869995;32.18;47.81
219846580;-20.470001;32.52;47.47
219856572;-20.020004;32.9;47.09
219866568;-19.520004;33.27;46.72
219876556;-18.970001;33.66;46.33
219886540;-18.380005;34.05;45.94
219896556;-17.740005;34.5;45.49
219906568;-17.070007;34.92;45.07
219916532;-16.330002;35.43;44.56
219926524;-15.580002;35.82;44.17
219936540;-14.779999;36.28;43.71
219946508;-13.940002;36.83;43.16
219956520;-13.080002;37.23;42.76
219966504;-12.169998;37.8;42.19
219976496;-11.2400055;38.28;41.71
219986484;-10.270004;38.79;41.2
219996488;-9.289993;39.26;40.73
220006480;-8.270004;39.84;40.15
220016476;-7.2299957;40.37;39.62
220026472;-6.1799927;40.85;39.14
220036460;-5.100006;41.39;38.6
220046448;-4.0200043;41.88;38.11
220056440;-2.9199982;42.41;37.58
220066448;-1.8200073;42.88;37.11
220076424;-0.7100067;43.4;36.59
220086424;0.41000366;43.9;36.09
220096396;1.5200043;44.36;35.63
220106388;2.6399994;44.86;35.13
220116384;3.7700043;45.38;34.61
220126372;4.8899994;45.87;34.12
220136364;6.0099945;46.3;33.69
220146352;7.1100006;46.72;33.27
220156368;8.179993;47.09;32.9
220166344;9.25;47.54;32.45
220176332;10.300003;47.94;32.05
220186324;11.339996;48.35;31.64
220196316;12.360001;48.71;31.28
220206300;13.350006;49.04;30.95
220216316;14.300003;49.29;30.7
220226304;15.220001;49.62;30.37
220236304;16.11;49.9;30.09
220246296;16.960007;50.12;29.87
220256288;17.770004;50.34;29.65
220266268;18.550003;50.58;29.41
220276280;19.300003;50.78;29.21
220286264;19.990005;50.9;29.09
220296252;20.64;51.03;28.96
220306236;21.240005;51.14;28.85
220316244;21.789993;51.21;28.78
220326228;22.289993;51.26;28.73
220336212;22.75;51.3;28.69
220346208;23.14;51.27;28.72
220356204;23.479996;51.23;28.76
220366188;23.759995;51.13;28.86
220376172;23.960007;50.95;29.04
220386160;24.029999;50.59;29.4
220396152;23.960007;50.07;29.92
220406124;23.779999;49.62;30.37
220416132;23.520004;49.25;30.74
220426120;23.199997;48.89;31.1
220436124;22.800003;48.48;31.51
220446100;22.350006;48.1;31.89
220456092;21.839996;47.7;32.29
220466100;21.279999;47.25;32.74
220476080;20.669998;46.85;33.14
220486100;20.009995;46.4;33.59
220496076;19.309998;45.99;34.0
220506072;18.589996;45.57;34.42
220516068;17.809998;45.08;34.91
220526056;16.990005;44.56;35.43
220536048;16.119995;44.01;35.98
220546048;15.210007;43.51;36.48
220556040;14.2599945;42.96;37.03
220566020;13.279999;42.42;37.57
220576016;12.279999;41.93;38.06
220586012;11.25;41.4;38.59
220596020;10.190002;40.84;39.15
220606016;9.119995;40.35;39.64
220615996;8.0;39.73;40.26
220625972;6.880005;39.18;40.81
220635964;5.720001;38.6;41.39
220645956;4.550003;38.04;41.95
220655956;3.3600006;37.49;42.5
220665952;2.149994;36.88;43.11
220675972;0.9600067;36.45;43.54
220685960;-0.22999573;35.93;44.06
220695932;-1.4100037;35.43;44.56
220705912;-2.6100006;34.89;45.1
220715916;-3.800003;34.37;45.62
220725900;-4.9900055;33.91;46.08
220735896;-6.169998;33.39;46.6
220745900;-7.330002;32.98;47.01
220755880;-8.4900055;32.47;47.52
220765880;-9.619995;32.09;47.9
220775860;-10.729996;31.7;48.29
220785864;-11.800003;31.33;48.66
220795876;-12.850006;30.99;49.0
220805840;-13.850006;30.67;49.32
220815844;-14.820007;30.4;49.59
220825820;-15.770004;30.04;49.95
220835824;-16.710007;29.69;50.3
220845816;-17.589996;29.48;50.51
220855792;-18.429993;29.27;50.72
220865776;-19.229996;29.07;50.92
220875796;-19.979996;28.9;51.09
220885756;-20.669998;28.82;51.17
220895772;-21.309998;28.68;51.31
220905748;-21.89;28.66;51.33
220915740;-22.419998;28.58;51.41
220925736;-22.89;28.58;51.41
220935744;-23.309998;28.59;51.4
220945736;-23.679993;28.56;51.43
220955704;-23.979996;28.68;51.31
220965712;-24.229996;28.77;51.22
220975712;-24.39;28.95;51.04
220985724;-24.5;29.11;50.88
220995700;-24.559998;29.25;50.74
221005684;-24.559998;29.44;50.55
221015688;-24.490005;29.67;50.32
221025676;-24.369995;29.94;50.05
221035648;-24.179993;30.24;49.75
221045632;-23.929993;30.53;49.46
221055644;-23.619995;30.86;49.13
221065640;-23.259995;31.2;48.79
221075620;-22.850006;31.55;48.44
221085624;-22.39;31.91;48.08
221095608;-21.86;32.34;47.65
221105612;-21.279999;32.79;47.2
221115592;-20.649994;33.22;46.77
221125596;-19.970001;33.66;46.33
221135572;-19.240005;34.16;45.83
221145576;-18.470001;34.65;45.34
221155564;-17.64;35.17;44.82
221165576;-16.779999;35.65;44.34
221175560;-15.869995;36.21;43.78
221185588;-14.929993;36.69;43.3
221195548;-13.940002;37.32;42.67
221205548;-12.919998;37.85;42.14
221215532;-11.860001;38.43;41.56
221225536;-10.770004;39.01;40.98
221235524;-9.630005;39.64;40.35
221245500;-8.479996;40.21;39.78
221255516;-7.3099976;40.76;39.23
221265516;-6.0899963;41.42;38.57
221275496;-4.880005;41.97;38.02
221285476;-3.6399994;42.55;37.44
221295480;-2.3899994;43.14;36.85
221305468;-1.1600037;43.61;36.38
221315464;0.08000183;44.17;35.82
221325848;1.3300018;44.59;35.4
221335432;2.5899963;45.5;34.49
221345432;3.8600006;45.86;34.13
221355428;5.100006;46.34;33.65
221365416;6.3399963;46.87;33.12
221375420;7.5899963;47.44;32.55
221385404;8.820007;47.88;32.11
221395396;10.020004;48.33;31.66
221405380;11.199997;48.74;31.25
221415372;12.350006;49.14;30.85
221425360;13.4900055;49.6;30.39
221435364;14.600006;49.97;30.02
221445344;15.660004;50.28;29.71
221455368;16.699997;50.63;29.36
221465344;17.710007;50.99;29.0
221475336;18.699997;51.35;28.64
221485328;19.64;51.55;28.44
221495320;20.529999;51.79;28.2
221505316;21.380005;52.06;27.93
221515304;22.179993;52.21;27.78
221525304;22.949997;52.4;27.59
221535280;23.649994;52.54;27.45
221545272;24.300003;52.58;27.41
221555264;24.729996;52.09;27.9
221565236;24.710007;50.54;29.45
221575220;24.289993;49.06;30.93
221585232;23.779999;48.5;31.49
221595212;23.240005;48.2;31.79
221605216;22.649994;47.79;32.2
221615212;22.009995;47.33;32.66
221625212;21.309998;46.82;33.17
221635192;20.520004;46.17;33.82
221645200;19.649994;45.54;34.45
221655180;18.729996;45.0;34.99
221665172;17.800003;44.54;35.45
221675168;16.880005;44.17;35.82
221685176;15.949997;43.77;36.22
221695164;15.0;43.29;36.7
221705148;14.029999;42.78;37.21
221715124;13.0;42.17;37.82
221725128;11.929993;41.56;38.43
221735148;10.789993;40.83;39.16
221745132;9.610001;40.21;39.78
221755128;8.429993;39.66;40.33
221765108;7.2299957;39.12;40.87
221775096;6.050003;38.67;41.32
221785084;4.880005;38.19;41.8
221795076;3.7100067;37.67;42.32
221805084;2.5299988;37.16;42.83
221815068;1.3399963;36.6;43.39
221825052;0.13000488;36.02;43.97
221835052;-1.1000061;35.42;44.57
221845032;-2.3300018;34.86;45.13
221855020;-3.550003;34.42;45.57
221865020;-4.75;33.94;46.05
221875388;-5.9100037;33.73;46.26
221885000;-7.0599976;32.99;47.0
221894992;-8.160004;32.81;47.18
221904984;-9.270004;32.3;47.69
221914992;-10.350006;31.94;48.05
221924984;-11.449997;31.43;48.56
221934996;-12.5;31.11;48.88
221944960;-13.529999;30.73;49.26
221954952;-14.520004;30.48;49.51
221964956;-15.460007;30.21;49.78
221974940;-16.36;29.93;50.06
221984932;-17.220001;29.72;50.27
221994920;-18.029999;29.56;50.43
222004888;-18.779999;29.42;50.57
222014900;-19.490005;29.24;50.75
222024892;-20.169998;29.09;50.9
222034880;-20.789993;28.97;51.02
222044872;-21.36;28.91;51.08
222054884;-21.86;28.92;51.07
222064876;-22.309998;28.92;51.07
222074848;-22.679993;29.02;50.97
222084844;-22.990005;29.05;50.94
222094824;-23.240005;29.2;50.79
222104836;-23.419998;29.3;50.69
222114804;-23.570007;29.38;50.61
222125220;-23.649994;29.55;50.44
222134828;-23.679993;29.71;50.28
222144804;-23.649994;29.93;50.06
222154784;-23.550003;30.23;49.76
222164772;-23.369995;30.54;49.45
222174792;-23.14;30.83;49.16
222184768;-22.839996;31.15;48.84
222194736;-22.5;31.48;48.51
222204744;-22.11;31.78;48.21
222214744;-21.660004;32.17;47.82
222224736;-21.149994;32.59;47.4
222234712;-20.600006;32.99;47.0
222244720;-19.990005;33.44;46.55
222254712;-19.320007;33.91;46.08
222264712;-18.61;34.37;45.62
222274700;-17.839996;34.89;45.1
222284688;-17.029999;35.38;44.61
222294680;-16.190002;35.85;44.14
222304680;-15.300003;36.39;43.6
222314700;-14.380005;36.85;43.14
222324700;-13.410004;37.48;42.51
222334672;-12.410004;37.99;42.0
222344660;-11.380005;38.56;41.43
222354644;-10.320007;39.09;40.9
222364644;-9.220001;39.7;40.29
222374644;-8.110001;40.23;39.76
222384632;-6.9799957;40.76;39.23
222394628;-5.8200073;41.36;38.63
222405012;-4.649994;41.74;38.25
222414604;-3.4799957;42.58;37.41
222424600;-2.2799988;43.0;36.99
222434592;-1.0800018;43.56;36.43
222444580;0.13999939;44.12;35.87
222454560;1.3500061;44.61;35.38
222464556;2.5800018;45.2;34.79
222474552;3.8099976;45.73;34.26
222484536;5.029999;46.27;33.72
222494540;6.2400055;46.71;33.28
222504528;7.4299927;47.17;32.82
222514520;8.619995;47.65;32.34
222524512;9.789993;48.1;31.89
222534504;10.940002;48.55;31.44
222544500;12.059998;48.93;31.06
222554492;13.179993;49.4;30.59
222564488;14.2400055;49.64;30.35
222574480;15.300003;50.1;29.89
222584464;16.289993;50.32;29.67
222594468;17.270004;50.7;29.29
222604460;18.210007;50.97;29.02
222614456;19.119995;51.24;28.75
222624428;19.979996;51.46;28.53
222634428;20.800003;51.66;28.33
222644424;21.570007;51.85;28.14
222654416;22.300003;52.02;27.97
222664396;22.979996;52.15;27.84
222674400;23.600006;52.2;27.79
222684380;24.149994;52.23;27.76
222694380;24.600006;52.06;27.93
222704368;24.729996;51.09;28.9
222714352;24.449997;49.59;30.4
222724328;24.050003;48.97;31.02
222734328;23.570007;48.56;31.43
222744316;23.059998;48.18;31.81
222754312;22.479996;47.74;32.25
222764320;21.820007;47.17;32.82
222774316;21.080002;46.6;33.39
222784292;20.279999;46.04;33.95
222794284;19.410004;45.47;34.52
222804296;18.520004;45.0;34.99
222814292;17.649994;44.66;35.33
222824272;16.759995;44.25;35.74
222834280;15.830002;43.71;36.28
222844268;14.869995;43.2;36.79
222854244;13.860001;42.56;37.43
222864232;12.800003;41.96;38.03
222874232;11.660004;41.2;38.79
222884252;10.5;40.66;39.33
222894224;9.330002;40.11;39.88
222904240;8.149994;39.55;40.44
222914196;6.9600067;39.01;40.98
222924200;5.7700043;38.53;41.46
222934564;4.5899963;38.16;41.83
222944180;3.3899994;37.29;42.7
222954176;2.1600037;36.82;43.17
222964180;0.91999817;36.26;43.73
222974164;-0.33999634;35.67;44.32
222984144;-1.6000061;35.1;44.89
222994140;-2.8399963;34.63;45.36
223004128;-4.0599976;34.17;45.82
223014120;-5.25;33.8;46.19
223024100;-6.4100037;33.35;46.64
223034124;-7.5599976;32.94;47.05
223044112;-8.699997;32.45;47.54
223054092;-9.830002;32.0;47.99
223064084;-10.929993;31.6;48.39
223074076;-12.020004;31.19;48.8
223084080;-13.089996;30.8;49.19
223094064;-14.119995;30.5;49.49
223104056;-15.089996;30.26;49.73
223114052;-16.020004;30.01;49.98
223124036;-16.910004;29.74;50.25
223134020;-17.759995;29.53;50.46
223144412;-18.550003;29.49;50.5
223154008;-19.279999;29.15;50.84
223164016;-19.990005;29.07;50.92
223173988;-20.630005;28.95;51.04
223183984;-21.240005;28.85;51.14
223193964;-21.770004;28.85;51.14
223203964;-22.240005;28.87;51.12
223213976;-22.64;28.92;51.07
223223972;-22.990005;28.97;51.02
223233964;-23.270004;29.06;50.93
223243924;-23.490005;29.14;50.85
223253940;-23.660004;29.25;50.74
223263932;-23.779999;29.38;50.61
223273936;-23.839996;29.56;50.43
223283916;-23.830002;29.79;50.2
223293920;-23.75;30.05;49.94
223303900;-23.61;30.31;49.68
223313884;-23.399994;30.63;49.36
223324272;-23.14;30.88;49.11
223333864;-22.830002;31.27;48.72
223344252;-22.460007;31.53;48.46
223353848;-22.029999;31.99;48.0
223363840;-21.559998;32.32;47.67
223373840;-21.009995;32.77;47.22
223383832;-20.419998;33.22;46.77
223393824;-19.759995;33.67;46.32
223403828;-19.059998;34.14;45.85
223413828;-18.320007;34.6;45.39
223423804;-17.509995;35.14;44.85
223433796;-16.679993;35.6;44.39
223443804;-15.800003;36.12;43.87
223453800;-14.889999;36.64;43.35
223463788;-13.940002;37.19;42.8
223473780;-12.940002;37.77;42.22
223483784;-11.919998;38.27;41.72
223493764;-10.860001;38.85;41.14
223504136;-9.779999;39.27;40.72
223513752;-8.669998
