t (s);roll (deg);TL (%);TR (%)
296465336;2.3899994;40.71;39.28
296475308;2.3200073;40.68;39.31
296485316;2.2299957;40.62;39.37
296495300;2.1600037;40.6;39.39
296505304;2.0800018;40.58;39.41
296515308;2.0099945;40.56;39.43
296525292;1.9299927;40.51;39.48
296535292;1.8600006;40.49;39.5
296545292;1.7899933;40.49;39.5
296555264;1.7200012;40.46;39.53
296565276;1.6499939;40.44;39.55
296575260;1.5899963;40.43;39.56
296585260;1.5200043;40.38;39.61
296595240;1.4600067;40.38;39.61
296605248;1.4100037;40.38;39.61
296615248;1.3500061;40.34;39.65
296625236;1.3099976;40.37;39.62
296635228;1.25;40.32;39.67
296645236;1.2100067;40.34;39.65
296655212;1.1600037;40.28;39.71
296665204;1.1199951;40.31;39.68
296675192;1.0800018;40.32;39.67
296685212;1.050003;40.32;39.67
296695196;1.0399933;40.36;39.63
296705180;1.0200043;40.34;39.65
296715172;1.0099945;40.38;39.61
296725152;1.0;40.37;39.62
296735160;1.0;40.4;39.59
296745160;1.0;40.4;39.59
296755140;1.0099945;40.41;39.58
296765136;1.0099945;40.42;39.57
296775124;1.0299988;40.47;39.52
296785104;1.050003;40.49;39.5
296795092;1.0899963;40.54;39.45
296805080;1.1300049;40.58;39.41
296815084;1.1699982;40.61;39.38
296825060;1.2200012;40.66;39.33
296835056;1.2700043;40.67;39.32
296845044;1.3399963;40.74;39.25
296855048;1.3899994;40.74;39.25
296865032;1.4600067;40.81;39.18
296875032;1.5299988;40.84;39.15
296885004;1.5899963;40.83;39.16
296895008;1.6499939;40.88;39.11
296905008;1.7200012;40.89;39.1
296914980;1.7799988;40.93;39.06
296924992;1.8399963;40.93;39.06
296934984;1.8999939;40.96;39.03
296944964;1.9600067;40.97;39.02
296954956;2.0200043;41.01;38.98
296964944;2.0800018;41.03;38.96
296974944;2.130005;41.02;38.97
296984912;2.1900024;41.07;38.92
296994928;2.2400055;41.06;38.93
297004900;2.2899933;41.09;38.9
297014896;2.3399963;41.1;38.89
297024888;2.380005;41.1;38.89
297034896;2.4199982;41.07;38.92
297044888;2.449997;41.09;38.9
297054864;2.4900055;41.13;38.86
297064876;2.5200043;41.1;38.89
297074852;2.5399933;41.1;38.89
297084852;2.5700073;41.1;38.89
297094844;2.5899963;41.12;38.87
297105232;2.6100006;41.1;38.89
297114828;2.619995;41.09;38.9
297124816;2.630005;41.08;38.91
297134820;2.6399994;41.1;38.89
297144808;2.6600037;41.1;38.89
297154804;2.6600037;41.08;38.91
297164788;2.6799927;41.11;38.88
297174764;2.6900024;41.11;38.88
297184788;2.6900024;41.08;38.91
297194764;2.7100067;41.13;38.86
297204764;2.699997;41.06;38.93
297214752;2.699997;41.08;38.91
297224760;2.6900024;41.04;38.95
297234752;2.6900024;41.07;38.92
297244748;2.6799927;41.03;38.96
297254748;2.6699982;41.03;38.96
297264744;2.649994;41.01;38.98
297274708;2.6399994;41.0;38.99
297284692;2.619995;40.99;39.0
297294688;2.600006;40.98;39.01
297304692;2.5800018;40.97;39.02
297314684;2.5700073;40.96;39.03
297324668;2.5599976;40.99;39.0
297334656;2.5299988;40.93;39.06
297344648;2.5099945;40.94;39.05
297354640;2.5;40.94;39.05
297364640;2.4799957;40.94;39.05
297375032;2.4600067;40.91;39.08
297384620;2.4400024;40.91;39.08
297394612;2.4299927;40.92;39.07
297404612;2.399994;40.86;39.13
297414596;2.380005;40.9;39.09
297424600;2.369995;40.89;39.1
297434608;2.3399963;40.84;39.15
297444592;2.3099976;40.83;39.16
297454572;2.2899933;40.83;39.16
297464564;2.25;40.79;39.2
297474544;2.2200012;40.78;39.21
297484552;2.199997;40.79;39.2
297494540;2.1600037;40.75;39.24
297504544;2.1399994;40.78;39.21
297514544;2.1100006;40.74;39.25
297524544;2.0700073;40.7;39.29
297534508;2.0399933;40.71;39.28
297544504;2.0;40.67;39.32
297554504;1.9700012;40.66;39.33
297564488;1.9299927;40.64;39.35
297574464;1.8899994;40.64;39.35
297584476;1.8600006;40.63;39.36
297594468;1.8300018;40.61;39.38
297604468;1.7899933;40.59;39.4
297614440;1.7599945;40.61;39.38
297624444;1.7299957;40.58;39.41
297634428;1.699997;40.58;39.41
297644424;1.6699982;40.58;39.41
297654420;1.6499939;40.56;39.43
297664420;1.6199951;40.56;39.43
297674400;1.6000061;40.57;39.42
297684404;1.5700073;40.53;39.46
297694380;1.5599976;40.56;39.43
297704372;1.5299988;40.53;39.46
297714376;1.5099945;40.54;39.45
297724372;1.4900055;40.52;39.47
297734356;1.4700012;40.53;39.46
297744356;1.4600067;40.52;39.47
297754340;1.4299927;40.47;39.52
297764348;1.3999939;40.46;39.53
297774320;1.3699951;40.45;39.54
297784316;1.3399963;40.44;39.55
297794320;1.3200073;40.44;39.55
297804300;1.2799988;40.39;39.6
297814288;1.25;40.4;39.59
297824296;1.2200012;40.36;39.63
297834276;1.1900024;40.38;39.61
297844284;1.1600037;40.36;39.63
297854280;1.1300049;40.37;39.62
297864256;1.1100006;40.38;39.61
297874268;1.0899963;40.34;39.65
297884252;1.0700073;40.37;39.62
297894256;1.0399933;40.33;39.66
297904240;1.0299988;40.35;39.64
297914232;1.0099945;40.35;39.64
297924224;0.9900055;40.33;39.66
297934232;0.9799957;40.36;39.63
297944212;0.9700012;40.34;39.65
297954204;0.9600067;40.34;39.65
297964200;0.94000244;40.33;39.66
297974188;0.9299927;40.34;39.65
297984164;0.9299927;40.37;39.62
297994180;0.9299927;40.35;39.64
298004184;0.9299927;40.37;39.62
298014180;0.91999817;40.35;39.64
298024156;0.91999817;40.35;39.64
298034152;0.91999817;40.35;39.64
298044124;0.91999817;40.37;39.62
298054144;0.9299927;40.39;39.6
298064124;0.9299927;40.37;39.62
298074128;0.9299927;40.39;39.6
298084112;0.9299927;40.36;39.63
298094100;0.9299927;40.37;39.62
298104492;0.94000244;40.39;39.6
298114088;0.94000244;40.37;39.62
298124476;0.94000244;40.37;39.62
298134076;0.94000244;40.37;39.62
298144072;0.9299927;40.34;39.65
298154052;0.9299927;40.37;39.62
298164040;0.91999817;40.33;39.66
298174048;0.91000366;40.35;39.64
298184032;0.91000366;40.35;39.64
298194016;0.91000366;40.34;39.65
298204012;0.8999939;40.34;39.65
298214000;0.8899994;40.32;39.67
298223976;0.8899994;40.34;39.65
298234000;0.8699951;40.3;39.69
298243972;0.8699951;40.32;39.67
298253972;0.8699951;40.34;39.65
298263972;0.860
